t,q,b,rS,rL
0.0,0.0,0.0,0.0,0.0
0.1,24.537084329752396,19.555370836040886,0.0,19.493188807757257
0.2,27.178790815145785,51.581321744366164,0.0,51.185961886128325
0.30000000000000004,28.531617251873826,85.78391601822062,0.0,84.73100919861747
0.4,29.791966020981977,121.54423713212381,0.0,119.49544369647465
0.5,31.021383323553238,158.79866395208222,0.0,155.4043126232979
0.6000000000000001,32.22957687284053,197.493770641024,0.00293104990225352,192.39637751959762
0.7000000000000001,34.18732238883882,236.695657040383,0.28617457997663587,229.8336148202664
0.8,36.741417519435025,275.85198233244654,1.0966370994798793,267.5364395587438
0.9,39.50437738780077,314.96279946911807,2.3960015448396916,305.6185996468485
1.0,42.31556616825871,354.02816134075897,4.088080972991555,344.1136749330053
1.1,45.08914355391005,393.0481207762611,6.0708039425906986,383.0189176145423
1.2000000000000002,47.766785366133654,432.0227305431174,8.250329358762729,422.31029475873737
1.3,50.3026956121327,470.9520433474934,10.543878600952505,461.9485113504474
1.4000000000000001,52.65862917967029,509.83611183429883,12.879386419737742,501.88212125283735
1.5,54.80206395879947,548.6749885872586,15.194406336938245,542.0496286724112
1.6,56.705399435637084,587.4687261289838,17.434975480437412,582.3811859170972
1.7000000000000002,58.345516555232564,626.2173769210428,19.55461973538513,622.8000903741977
1.8,59.70348358947133,664.9209933640324,21.513525319279914,663.2241560899583
1.9000000000000001,60.76433283259242,703.5796277976481,23.277860450275917,703.5669930066359
2.0,61.51687757247925,742.1933325007559,24.81922196341676,743.7392113207113
2.1,61.95355383894542,780.762159691463,26.11418252147312,783.6495615156448
2.2,62.0702771884889,819.2861615271861,27.143917217126777,823.2060167749094
2.3000000000000003,61.866307512201125,857.7653901047246,27.8938917495955,862.3168019073381
2.4000000000000004,61.34411650349282,896.1998974603301,28.353597415453653,900.8913710155527
2.5,60.509253619858804,934.5897355697759,28.51632077694629,938.8413346813976
2.6,59.370207330240326,972.9349563484298,28.378938087590942,976.0813363237032
2.7,57.93825923841554,1011.2356116513213,27.941726419823283,1012.5298765406374
2.8000000000000003,56.22732935189235,1049.4917532732136,27.208185008909382,1048.1100836367898
2.9000000000000004,54.25381134787605,1087.7034329486737,26.18486165050892,1082.7504281189867
3.0,52.036397189013954,1125.8707023521401,24.881180107448603,1116.385378695807
3.1,49.59589087395489,1163.9936130979968,23.30926542860035,1148.9559972095592
3.2,46.95501148092691,1202.0722167406386,21.48376488729884,1180.4104699453237
3.3000000000000003,44.13818598425483,1240.1065647745445,19.421662931434167,1210.7045728816329
3.4000000000000004,41.1713326002404,1278.096708634344,17.142089120983382,1239.8020686558013
3.5,38.08163565514805,1316.0426996948895,14.666118526616593,1267.6750333000875
3.6,34.89731316826329,1353.9445892713247,12.016564487624658,1294.3041111504915
3.7,31.651118363927303,1391.7992829479963,9.218529435602516,1319.6763165025645
3.8000000000000003,29.79282004914809,1428.0063775380602,6.797966020304335,1342.740260084492
3.9000000000000004,28.533484902932827,1462.3424434691967,5.01298415718428,1363.7290449865025
4.0,27.392009628353897,1495.1606634078219,3.6966954652497073,1383.0145615825436
4.1000000000000005,26.3331432970584,1526.581000834923,2.7260324258581847,1400.7332762480125
4.2,25.35146614718409,1556.703111177243,2.0102420815257247,1417.000098597188
4.3,24.44594166963667,1585.6227780450347,1.4824010118165427,1431.9249330986117
4.4,23.617587457506485,1613.4356382827991,1.0931582718469637,1445.6164359684433
4.5,22.868705812064675,1640.2392456861298,0.8061212841747113,1458.1840825191475
4.6000000000000005,22.20236016672303,1666.1343455539175,0.5944532841539499,1469.7394286497047
4.7,21.621981291166723,1691.2255794306757,0.43836419404704696,1480.3967927302958
4.800000000000001,21.131067661351395,1715.6217587916733,0.32326033305713986,1490.2735017269836
4.9,20.732956724311233,1739.435810515217,0.23837996886442375,1499.4898082467191
5.0,20.430650130383007,1762.7844719607867,0.1757871404090869,1508.1685592151232
5.1000000000000005,20.22668050920886,1785.787795164665,0.12962967853552604,1516.4346778764832
5.2,20.12301066360334,1808.5685062195637,0.09559205251372999,1524.4145068104822
5.300000000000001,20.12095847228924,1831.2512560228756,0.0704918858630309,1532.2350493508923
