completed_enrollment_index,mean_attempt_count
1220853,0.787528064394321
1222706,0.7879809210063581
1224558,0.7872342510522163
1226411,0.7867957805336058
1228263,0.7864537155316085
1230116,0.7864103873130665
1231969,0.7865116735891894
1233821,0.786594651898452
1235674,0.7869397591921494
1237526,0.7873378013876072
1239379,0.7876137969095813
1241232,0.7879034701006742
1243084,0.7872026347374755
1244937,0.7868020630762842
1246789,0.7865268301212154
1248642,0.7864896423474462
1250494,0.7866475169013206
1252347,0.7867915202415944
1254200,0.787084994418753
1256052,0.7876122963062039
1257905,0.7879323160334047
1259757,0.788151206939116
1261610,0.7874921726999627
1263463,0.7871105050167674
1265315,0.7867858991634494
1267168,0.7867054723604131
1269020,0.7868394509148792
1270873,0.7869543219503443
1272725,0.7872674772633522
1274578,0.7877014980644574
1276431,0.7879493681992995
1278283,0.7881642797408711
1280136,0.787509295887312
1281988,0.7872288976183864
1283841,0.7870406070533656
1285694,0.7869446384598513
1287546,0.7870584817940485
1289399,0.787153549832131
1291251,0.7874015199213785
1293104,0.7877865972110518
1294956,0.7880931861777543
1296809,0.7882425245352246
1298662,0.7875705918861104
1300514,0.7872287418666774
1302367,0.786942543845168
1304219,0.7868655494207645
1306072,0.787017867315125
1307925,0.7870917674943135
1309777,0.7873332636013611
1311630,0.7877061366391437
1313482,0.7879993787505273
1315335,0.7881490266738131
1317187,0.7875115682131695
1319040,0.787186135371179
1320893,0.7869130959131436
1322745,0.7868084929445963
1324598,0.7869610251563116
1326450,0.7869629462098081
1328303,0.787232280586583
1330156,0.7876534782386427
1332008,0.7879299523726584
1333861,0.7880041473586828
1335713,0.787392950431717
1337566,0.7870527510418177
1339418,0.7868126305604375
1341271,0.7867224446066455
1343124,0.7868700134909361
1344976,0.7868973126658022
1346829,0.7871229383982673
1348681,0.7875242551796904
1350534,0.7878476217555426
1352387,0.7879845044354907
1354239,0.7873462512894696
1356092,0.7870269863696563
1357944,0.7867165361752767
1359797,0.7866409471413748
1361649,0.7867835249759666
1363502,0.7868004594052668
1365355,0.7870941989445969
1367207,0.7874915795486711
1369060,0.7877748236015952
1370912,0.7880359935575734
1372765,0.7873809428416372
1374618,0.7870251953633665
1376470,0.7867414473254049
1378323,0.7866973126037946
1380175,0.7867610991359791
1382028,0.7867279099989292
1383880,0.7870270543688759
1385733,0.7873176145765454
1387586,0.7875209176224032
1389438,0.7877854211558918
1391291,0.787210583551536
1393143,0.7868302105383295
1394996,0.7864775239498895
1396849,0.7864364723746089
1398701,0.7865340769757082
1400554,0.7866437138446644
1402406,0.7868662855121841
1404259,0.7871945275052536
1406111,0.7874812159210759
1407964,0.7878908835737277
1409817,0.7872780651673231
1411669,0.7868785104723558
1413522,0.7865834419273277
1415374,0.7865694862276684
1417227,0.7866213387128527
1419080,0.786662485554021
1420932,0.7869060588402541
1422785,0.7872637116640954
1424637,0.7874483113944113
1426490,0.7878498973003666
1428342,0.7871896226533981
1430195,0.7867990029331664
1432048,0.7864862071662403
1433900,0.7864753469558546
1435753,0.7866053562137777
1437605,0.7867640972311588
1439458,0.7870323413395875
1441311,0.7874504530944397
1443163,0.7876961923220038
1445016,0.7879227634849718
1446868,0.7873337443360418
1448721,0.7870576874360211
1450573,0.786784256979828
1452426,0.7867677940218641
1454279,0.7868895858360053
1456131,0.7869250774827264
1457984,0.7872308612440191
1459836,0.7876069640699366
1461689,0.7877948045035572
1463542,0.7879562048783021
1465394,0.7873800493246185
1467247,0.7870610742431233
1469099,0.7867733896762573
1470952,0.7867095595233563
1472804,0.7869064722800861
1474657,0.7870331880566125
1476510,0.7872523721478351
1478362,0.7876311755848703
1480215,0.7878531159324828
1482067,0.7879211938461621
1483920,0.7874002641651842
1485773,0.7871370660255638
1487625,0.7869563902193093
1489478,0.7868944690690296
1491330,0.7869559386587811
1493183,0.7870743237767909
1495035,0.7872297304076493
1496888,0.7875799659025926
1498741,0.7878812950336316
1500593,0.7879185095492248
1502446,0.7873567502592439
1504298,0.7870468484302977
1506151,0.786892549286227
1508004,0.7868274885212506
1509856,0.7869697507576882
1511709,0.7870767455905866
1513561,0.7872170332084403
1515414,0.7876039154976792
1517266,0.787925123215046
1519119,0.7879507793661984
1520972,0.7874096301575572
1522824,0.7870929273507641
1524677,0.7868709241367188
1526529,0.7867855769526816
1528382,0.7868615306906258
1530235,0.7869065862432895
1532087,0.7870590899864042
1533940,0.7874167177334185
1535792,0.7876952087261817
1537645,0.7877195321416842
1539497,0.7871571039112125
1541350,0.7868822785220748
1543203,0.7866774494347146
1545055,0.7866179521117371
1546908,0.7868186084757465
