scenario,replication,seed,total_arrivals,fresh_arrivals,recertification_arrivals,short_redial_arrivals,long_redial_arrivals,service_successes,service_failures,abandon_lost,abandon_short,abandon_long,total_abandonments,mean_Q,mean_waiting,mean_B,mean_RS,mean_RL,utilization,average_wait_including_abandonments_minutes,average_speed_to_answer_minutes,average_time_to_abandonment_minutes,abandonment_fraction,procedural_denial_rate_per_model_day,total_arrival_rate_per_model_day,effective_arrival_rate_per_model_day,returning_call_rate_per_model_day,final_Q,final_waiting,final_in_service,final_B,final_RS,final_RL,min_Q,min_B,min_RS,min_RL,max_in_service,abandonments_per_fresh_arrival,abandonments_per_external_arrival,redial_arrivals_per_fresh_arrival,redial_arrivals_per_external_arrival,total_attempts_per_fresh_arrival,total_attempts_per_external_arrival,repeat_attempt_share,mean_attempts_before_enrollment,median_attempts_before_enrollment,p90_attempts_before_enrollment,p95_attempts_before_enrollment,max_attempts_before_enrollment,num_completed_enrollments_with_attempt_records
sinusoidal_amp_050,40,20260668,61623,29924,3099,7371,21229,18521,18601,9740,7433,7244,24417,81.36511619879282,50.07126132380153,8239.026868738172,51.128802699442154,3979.6175735356323,0.9779329648434686,21.058863333264938,24.571687427160168,15.718196747952302,0.3962319263911202,202.91666666666666,1283.8125,775.125,660.3958333333334,143,111,32,14682,89,5356,0,0,0,0,32,0.8159671166956289,0.7393937558671229,0.9557545782649378,0.8660630469672652,2.0593169362384707,1.8660630469672652,0.4641124255553933,0.7851087954214135,0.0,2.0,3.0,8,18521
sinusoidal_amp_050,41,20260669,60761,29638,3046,7005,21072,18480,18445,9462,7069,7199,23730,80.28124155447676,48.96412537266008,8195.419367309272,48.75871411158369,3926.5331563899144,0.978659880681787,20.88307496100069,24.417256092720617,15.383722315035333,0.3905465676996758,197.125,1265.8541666666667,771.4791666666666,648.3958333333334,163,131,32,14758,84,5306,0,0,0,0,32,0.8006613131790269,0.7260433239505568,0.9473311289560699,0.8590441806388447,2.050104595451785,1.8590441806388447,0.4620891690393509,0.7923701298701299,0.0,2.0,3.0,10,18480
sinusoidal_amp_050,42,20260670,61325,29880,3075,7202,21168,18563,18614,9639,7261,7154,24054,81.39484740163137,50.15231252357115,8251.970522868816,49.906887539489446,3982.7150739089047,0.9763292149394074,21.193476412938704,24.728616028418596,15.729691367428773,0.3922380758255198,200.8125,1277.6041666666667,776.4791666666666,655.1041666666666,145,113,32,14694,88,5359,0,0,0,0,32,0.8050200803212851,0.7299044151115157,0.9494645247657296,0.8608708845395235,2.052376171352075,1.8608708845395237,0.4626172034243783,0.7862414480418036,0.0,2.0,3.0,10,18563
sinusoidal_amp_050,43,20260671,60737,29647,3092,6976,21022,18567,18505,9421,7058,7113,23592,80.40517143327999,49.13200359062557,8193.80414631677,48.33203782525055,3930.8242937526225,0.9772864950829829,20.96647300511723,24.31078500367315,15.711287585887613,0.3884287995785106,196.27083333333334,1265.3541666666667,773.8541666666666,647.7083333333334,127,95,32,14713,95,5323,0,0,0,0,32,0.7957634836577057,0.7206084486392376,0.9443788578945593,0.8551880020770335,2.0486727156204676,1.8551880020770335,0.46097107199894627,0.7798782786664512,0.0,2.0,3.0,10,18567
sinusoidal_amp_050,44,20260672,61027,29665,3061,7254,21047,18443,18568,9526,7319,7134,23979,81.39882342101208,50.10561541438337,8137.667122244093,49.74662455174904,3932.203064192215,0.9779127502071584,21.27644006577101,24.954794068909333,15.5989906304254,0.3929244432792043,198.45833333333334,1271.3958333333333,771.8333333333334,653.375,114,82,32,14657,95,5386,0,0,0,0,32,0.8083263104668802,0.7327201613396076,0.9540198887577954,0.8647864083603252,2.057205460980954,1.8647864083603252,0.46374555524603867,0.7949357479802636,0.0,2.0,3.0,10,18443
sinusoidal_amp_050,45,20260673,60972,29726,3078,7057,21111,18494,18639,9557,7122,7085,23764,80.79204451284511,49.604356602367375,8214.437727500544,48.44170566082116,3958.753835335467,0.9746152472024004,21.088569705884087,24.520775383637528,15.725495584018296,0.3897526733582628,199.10416666666666,1270.25,775.1666666666666,650.9583333333334,137,105,32,14625,98,5341,0,0,0,0,32,0.7994348381887909,0.7244238507499086,0.9475879701271614,0.8586757712474089,2.051133687680818,1.858675771247409,0.4619825493669225,0.7814426300421758,0.0,2.0,3.0,11,18494
sinusoidal_amp_050,46,20260674,60909,29786,3046,7085,20992,18680,18439,9477,7149,7083,23709,80.9294860932787,49.72489853916215,8275.67963518849,49.69868899628879,3942.9492664876557,0.975143361066181,21.1555094872676,24.607027020252715,15.751786035967491,0.38925281978032805,197.4375,1268.9375,775.0,648.3958333333334,135,103,32,14867,99,5309,0,0,0,0,32,0.7959779762304439,0.7221308479532164,0.9426240515678507,0.855171783625731,2.0448868595984693,1.855171783625731,0.4609663596512831,0.7769271948608137,0.0,2.0,3.0,9,18680
sinusoidal_amp_050,47,20260675,61248,29859,3137,7337,20915,18715,18362,9654,7393,7095,24142,81.61029727851648,50.25849505404431,8234.15784673243,51.268105539697906,3931.514425552204,0.9797438195147413,21.262337104694527,24.909558492713497,15.660977341477752,0.3941679728317659,201.125,1276.0,773.0416666666666,653.9375,116,84,32,14781,85,5292,0,0,0,0,32,0.8085334405037007,0.7316644441750515,0.946180381124619,0.8562249969693296,2.051240831909977,1.8562249969693296,0.46127220480668757,0.7897942826609672,0.0,2.0,3.0,10,18715
sinusoidal_amp_050,48,20260676,60722,29580,2973,6939,21230,18394,18537,9456,7014,7225,23695,80.76352418223826,49.57079958966248,8154.172978881853,48.8506357899191,3964.1853259862396,0.9747726435180315,21.15651720493468,24.671277903186375,15.678415185642278,0.39022100721320113,197.0,1265.0416666666667,771.3958333333334,648.7916666666666,153,121,32,14683,94,5317,0,0,0,0,32,0.8010480054090602,0.7278899026203423,0.9522988505747126,0.8653273123828833,2.0528059499661935,1.8653273123828833,0.46390105727742825,0.7904207893878439,0.0,2.0,3.0,10,18394
sinusoidal_amp_050,49,20260677,60757,29586,2981,7122,21068,18357,18448,9554,7194,7118,23866,81.39534605402328,50.271797718649026,8094.624761005346,48.436772817591496,3939.4096473813684,0.972610885480476,21.438677509135992,25.053408114773763,15.864213420453423,0.39281070493934855,199.04166666666666,1265.7708333333333,768.5625,649.3958333333334,146,114,32,14557,98,5250,0,0,0,0,32,0.8066653146758602,0.7328277090306138,0.9528155208544582,0.8656001473884607,2.053572635706077,1.8656001473884607,0.4639794591569696,0.7955003540883586,0.0,2.0,3.0,12,18357
sinusoidal_amp_050,50,20260678,60477,29549,3106,6959,20863,18587,18341,9340,7037,7124,23501,79.96991486174633,48.74640766727547,8276.48704465635,47.333793155959206,3885.821607607402,0.9757345998271697,20.892211897181546,24.34516064502395,15.466464424294252,0.3885940109463102,194.58333333333334,1259.9375,770.3333333333334,644.3333333333334,104,72,32,14672,101,5341,0,0,0,0,32,0.7953230227757284,0.719675394273465,0.9415547057430032,0.8519981626090951,2.0466682459643306,1.851998162609095,0.46004266084627216,0.7784473018776564,0.0,2.0,3.0,11,18587
sinusoidal_amp_050,51,20260679,60083,29418,3037,7091,20537,18722,18290,9066,7156,6780,23002,79.5184626789311,48.32042472510631,8252.293680176866,47.73470765045272,3900.820678572873,0.9749386860570942,20.845589893132583,24.22420835525211,15.409131040860265,0.382837075379059,188.875,1251.7291666666667,772.5208333333334,638.8541666666666,128,96,32,14887,80,5258,0,0,0,0,32,0.7819022367258142,0.7087351717763056,0.9391528995852879,0.8512709906023725,2.0423890135291316,1.8512709906023725,0.4598305677146614,0.7859737207563294,0.0,2.0,3.0,10,18722
sinusoidal_amp_050,52,20260680,60652,29472,3027,7059,21094,18362,18788,9390,7114,6956,23460,80.88229707082763,49.731239890002165,8122.780180829327,49.37759447378402,3956.0758098505084,0.9734705369007917,21.256730585910258,24.707196508992443,15.79275748094422,0.3867968080195212,195.625,1263.5833333333333,774.8333333333334,649.5833333333334,110,78,32,14611,78,5362,0,0,0,0,32,0.7960097719869706,0.721868365180467,0.9552456568946797,0.8662728083941045,2.0579533116178066,1.8662728083941045,0.46417265712589856,0.7964274044221762,0.0,2.0,3.0,13,18362
sinusoidal_amp_050,53,20260681,60357,29561,3074,6849,20873,18508,18580,9253,6916,7026,23195,80.11646529486345,48.82573629780604,8218.247490710914,47.64314000726987,3935.0728400042353,0.97783528115805,20.961485096401056,24.593122436938913,15.154623027598808,0.38429676756631376,192.77083333333334,1257.4375,774.2083333333334,641.5833333333334,135,103,32,14683,91,5454,0,0,0,0,32,0.7846486925340821,0.7107400030641949,0.9377896552890633,0.849456105408304,2.0417780183349685,1.849456105408304,0.4593004953857879,0.7886859736330235,0.0,2.0,3.0,10,18508
sinusoidal_amp_050,54,20260682,61481,30008,3032,7055,21386,18485,18708,9829,7125,7253,24207,81.45227431274924,50.23071178953853,8130.359894461698,49.2717231143696,4013.886880180997,0.9756738288503098,21.174585636995992,24.900525048593593,15.449842193547848,0.39373139669166085,204.77083333333334,1280.8541666666667,776.5416666666666,655.6875,133,101,32,14676,97,5342,0,0,0,0,32,0.8066848840309251,0.7326573849878935,0.9477805918421754,0.8608050847457627,2.048820314582778,1.8608050847457627,0.46259820107024935,0.7913443332431701,0.0,2.0,3.0,10,18485
sinusoidal_amp_050,55,20260683,60855,29604,3082,7188,20981,18513,18303,9575,7232,7166,23973,81.42701386734291,50.270856548943556,8221.38980350505,48.64832172302717,3898.05087006891,0.9736299161999781,21.41313686737448,25.123891823414965,15.71442771701423,0.39393640621148635,199.47916666666666,1267.8125,768.375,651.0625,135,103,32,14628,76,5254,0,0,0,0,32,0.8097892176732874,0.7334332741846662,0.9515268206999055,0.861806277917151,2.0556343737332794,1.8618062779171511,0.46288719086352803,0.7785880192297304,0.0,2.0,3.0,9,18513
sinusoidal_amp_050,56,20260684,60685,29540,3001,7214,20930,18337,18283,9452,7258,7292,24002,80.6808470568768,49.528631347415065,8088.77293543215,49.21111149227469,3885.0083840559796,0.9735067409206576,21.158490120522455,24.639083281246297,15.848127586329179,0.39551783801598417,196.91666666666666,1264.2708333333333,764.2291666666666,648.8541666666666,117,85,32,14572,77,5381,0,0,0,0,32,0.8125253893026405,0.737592575520113,0.9527420446851727,0.8648781537137765,2.0543331076506433,1.8648781537137764,0.46377193705198977,0.7991492610568796,0.0,2.0,3.0,10,18337
sinusoidal_amp_050,57,20260685,61691,29846,3123,7393,21329,18524,18567,9760,7430,7360,24550,82.49554156840568,51.20422804733789,8135.518357918183,51.75810567598581,3985.3971546447333,0.97785354753335,21.51638411191509,25.400599881151436,15.6479748615385,0.39795107876351493,203.33333333333334,1285.2291666666667,773.7708333333334,663.4375,123,91,32,14609,70,5358,0,0,0,0,32,0.8225557863700328,0.7446389032121083,0.9623400120619179,0.8711820194728381,2.0669771493667493,1.8711820194728381,0.4655784474234491,0.7995033470092853,0.0,2.0,3.0,9,18524
sinusoidal_amp_050,58,20260686,61031,29870,3078,7182,20901,18575,18344,9610,7254,7176,24040,81.26281376931449,50.01375804233063,8161.87068386847,48.22141002606003,3933.7773028407623,0.9765329914682469,21.236748952035892,24.91167230737893,15.593051141889902,0.39389818289066214,200.20833333333334,1271.4791666666667,770.6458333333334,649.1875,128,96,32,14718,99,5327,0,0,0,0,32,0.804820890525611,0.7296345756950346,0.9401740877134248,0.8523430860750273,2.0432206226983594,1.8523430860750274,0.4601432059117498,0.7837415881561238,0.0,2.0,3.0,10,18575
sinusoidal_amp_050,59,20260687,60434,29535,2976,7031,20892,18556,18270,9340,7069,7149,23558,80.79828391541234,49.485884537144024,8178.200489142358,49.25766630589059,3894.520182553919,0.9785124805709177,21.228323899604312,24.79707881499543,15.649625855874223,0.3898136810404739,194.58333333333334,1259.0416666666667,768.25,643.7291666666666,109,77,32,14765,66,5290,0,0,0,0,32,0.7976299305908244,0.7246162837193565,0.9454206873201286,0.8588785334194581,2.0461824953445067,1.858878533419458,0.46204123506635336,0.7919271394697133,0.0,2.0,3.0,10,18556
sinusoidal_amp_050,60,20260688,60178,29522,3077,6844,20735,18622,18379,9311,6902,6859,23072,79.41931449803634,48.158239729174966,8250.72392201474,47.9621882371487,3900.158528697395,0.976908586526901,20.743189887828365,24.152202492250566,15.276092307374737,0.3833959254212503,193.97916666666666,1253.7083333333333,773.0416666666666,638.6666666666666,154,122,32,14769,96,5270,0,0,0,0,32,0.7815188672854143,0.707751771526734,0.9341846758349706,0.8460075462437499,2.038412031705169,1.8460075462437497,0.45829040513144337,0.7789711094404468,0.0,2.0,3.0,10,18622
sinusoidal_amp_050,61,20260689,60271,29600,3056,6735,20880,18616,18603,9219,6815,6961,22995,79.24007853823137,47.98076452876527,8237.725648133348,47.27396056571812,3925.643534018111,0.9768535627958154,20.631989123041578,23.987229735044597,15.201299828058305,0.381526770752103,192.0625,1255.6458333333333,776.5833333333334,638.9791666666666,119,87,32,14757,104,5408,0,0,0,0,32,0.7768581081081081,0.7041585007349338,0.9329391891891892,0.8456332680058795,2.0361824324324322,1.8456332680058796,0.45818055117718304,0.7817468844005157,0.0,2.0,3.0,10,18616
sinusoidal_amp_050,62,20260690,60867,29561,3165,7224,20917,18614,18413,9460,7277,7020,23757,80.80208912261806,49.64683343159879,8208.016578849665,49.38545167274584,3901.7182810583636,0.973601740344339,21.142096065568403,24.62727793282353,15.710188459437346,0.3903100202079945,197.08333333333334,1268.0625,773.125,652.2083333333334,138,106,32,14717,83,5275,0,0,0,0,32,0.8036602280031122,0.7259365641997189,0.9519637360035181,0.8598973293405855,2.0590304793477894,1.8598973293405854,0.46233591272775065,0.7996131943698291,0.0,2.0,3.0,12,18614
sinusoidal_amp_050,63,20260691,61050,29660,3056,7252,21082,18181,18529,9798,7310,7158,24266,81.54092579941849,50.34360655248099,8025.350232133836,49.76698437383073,3966.62988251672,0.9749162264667847,21.369111906693597,24.98037692977702,15.905931366126861,0.39747747747747747,204.125,1271.875,766.3333333333334,653.9583333333334,153,121,32,14341,91,5344,0,0,0,0,32,0.8181389076196898,0.7417165912703264,0.9552933243425489,0.8660594204670498,2.0583277140930547,1.8660594204670498,0.4641113841113841,0.7866453990429569,0.0,2.0,3.0,10,18181
sinusoidal_amp_050,64,20260692,61134,29682,3092,7144,21216,18381,18509,9657,7204,7347,24208,81.15801361613643,49.88554699597051,8155.923649833984,48.94674039092275,3983.4496537608597,0.9772645818801796,21.14660384566933,24.775434329704705,15.616714695137887,0.3959825956096444,201.1875,1273.625,769.2916666666666,655.25,115,83,32,14515,85,5371,0,0,0,0,32,0.8155784650630011,0.7386342832733264,0.9554612222896032,0.8653200707878196,2.0596321002627853,1.8653200707878197,0.4638989760198907,0.7913062401392742,0.0,2.0,3.0,9,18381
sinusoidal_amp_050,65,20260693,61235,29657,3180,7168,21230,18501,18558,9673,7237,7194,24104,81.69205960222268,50.30187483118886,8127.287199396462,49.22996883022393,3956.761296809007,0.9809432740947828,21.296418627722908,25.069223214803063,15.495872444823664,0.3936310933289785,201.52083333333334,1275.7291666666667,773.5625,657.875,123,91,32,14544,89,5288,0,0,0,0,32,0.8127592136763665,0.7340500045680178,0.9575479650672691,0.8648171270213478,2.0647739150959303,1.8648171270213478,0.46375438882991754,0.789795146208313,0.0,2.0,3.0,9,18501
sinusoidal_amp_050,66,20260694,60840,29611,3075,7205,20949,18279,18368,9591,7277,7254,24122,82.05552158026285,50.78792485726705,8048.3953850815515,51.68016590650274,3971.4485747021263,0.9771123975936317,21.6290799242118,25.607119203834642,15.585501220939351,0.396482577251808,199.8125,1267.5,764.9583333333334,650.6041666666666,146,114,32,14454,100,5425,0,0,0,0,32,0.8146296984228834,0.7379918007709723,0.9507953125527675,0.8613473658447042,2.0546418560670023,1.8613473658447042,0.46275476660092046,0.7906340609442529,0.0,2.0,3.0,10,18279
sinusoidal_amp_050,67,20260695,60634,29619,2901,7089,21025,18403,18722,9408,7179,6878,23465,80.28147182913945,49.02580448724715,8193.267718029632,49.15980956071352,3966.870489680679,0.9767396044341253,20.954628756578764,24.31794130722265,15.633385268717923,0.3869940957218722,196.0,1263.2083333333333,774.3541666666666,646.1458333333334,115,83,32,14714,111,5301,0,0,0,0,32,0.7922279617812891,0.7215559655596556,0.9491880212026065,0.8645141451414514,2.0471319085722004,1.8645141451414513,0.4636672493980275,0.8075857197196109,0.0,2.0,3.0,11,18403
sinusoidal_amp_050,68,20260696,61057,29646,3123,7021,21267,18565,18535,9478,7068,7346,23892,81.21311973505624,50.10530407365109,8199.805561307852,49.091446773082886,3950.1291723830363,0.9721192394188729,21.259214718772053,24.830676937139497,15.713373085529447,0.3913064841050166,197.45833333333334,1272.0208333333333,774.2708333333334,654.3958333333334,137,105,32,14589,72,5366,0,0,0,0,32,0.8059097348714835,0.729103726082578,0.9541928084733184,0.8632549055509781,2.059535856439317,1.8632549055509782,0.4633047807786167,0.7883652033396176,0.0,2.0,3.0,10,18565
sinusoidal_amp_050,69,20260697,61583,29837,3114,7347,21285,18419,18481,9840,7423,7354,24617,83.00986924221469,51.65976521526475,8044.680550619403,50.61366341225266,3969.692255119156,0.9796907508421925,21.734983447866036,25.520507796543473,16.060618234143924,0.39973694038939317,205.0,1282.9791666666667,770.125,661.375,124,92,32,14495,101,5327,0,0,0,0,32,0.8250494352649395,0.7470789960850961,0.959613902201964,0.8689265879639465,2.0639809632335693,1.8689265879639465,0.46493350437620773,0.7990661816602421,0.0,2.0,3.0,11,18419
sinusoidal_amp_050,70,20260698,60906,29905,3148,6964,20889,18599,18367,9704,7022,7107,23833,80.4208314469163,49.11256787552353,8222.89588874199,48.084391502952336,3868.5068842866035,0.9783832366060293,20.897136163695706,24.209374084127766,15.759713809535855,0.39130791711818214,202.16666666666666,1268.875,772.3541666666666,645.8541666666666,150,118,32,14653,80,5293,0,0,0,0,32,0.7969570305968902,0.7210540646839924,0.9313827119210835,0.8426769128369588,2.036649389734158,1.842676912836959,0.4573112665418842,0.7784289477928921,0.0,2.0,3.0,11,18599
sinusoidal_amp_050,71,20260699,60565,29723,3028,7027,20787,18370,18368,9526,7082,7135,23743,80.65452638661064,49.507360174163715,8134.988990907346,48.6701426387332,3905.6248629232814,0.9733489441389813,21.189040757031812,24.709395715749384,15.741927903838606,0.3920250970032197,198.45833333333334,1261.7708333333333,767.125,642.5416666666666,149,117,32,14605,84,5398,0,0,0,0,32,0.7988090031288901,0.7249549632072303,0.9357736433065303,0.8492565112515649,2.037647612959661,1.8492565112515649,0.45924213654751095,0.7801850843767011,0.0,2.0,3.0,10,18370
sinusoidal_amp_050,72,20260700,60800,29595,3105,6976,21124,18636,18469,9408,7025,7200,23633,80.6444997423806,49.354281355646265,8223.355797050039,48.50495282692771,3945.6030109450767,0.9778193245854782,21.03831129631816,24.59093965950163,15.46050587948903,0.38870065789473685,196.0,1266.6666666666667,774.3125,650.1041666666666,127,95,32,14742,81,5301,0,0,0,0,32,0.7985470518668694,0.7227217125382263,0.9494847102551106,0.8593272171253823,2.054401081263727,1.8593272171253823,0.4621710526315789,0.7856299635114832,0.0,2.0,3.0,10,18636
sinusoidal_amp_050,73,20260701,60601,29680,3110,6866,20945,18720,18318,9420,6935,7123,23478,79.75199393048634,48.631343115672074,8240.720077216418,47.08691418348554,3882.600880367501,0.9725203379629491,20.79653364062613,24.125570949492552,15.544770975757112,0.3874193495156846,196.25,1262.5208333333333,773.3958333333334,644.1875,138,106,32,14750,94,5251,0,0,0,0,32,0.7910377358490566,0.7160109789569991,0.9370283018867924,0.8481549252820982,2.0418126684636118,1.8481549252820981,0.4589198198049537,0.7848824786324786,0.0,2.0,3.0,11,18720
sinusoidal_amp_050,74,20260702,60822,29824,3141,7000,20857,18573,18492,9534,7060,7083,23677,80.3786309469231,49.07999028111158,8268.513718528935,48.50230546637485,3931.922567112419,0.9780825208066831,20.917528711825735,24.524990194046666,15.270252458984631,0.3892834829502483,198.625,1267.125,773.8541666666666,645.7916666666666,121,89,32,14654,79,5466,0,0,0,0,32,0.7938908261802575,0.7182466252085545,0.9340464055793991,0.8450477779463067,2.039364270386266,1.8450477779463066,0.45800861530367304,0.7683196037258386,0.0,2.0,3.0,9,18573
sinusoidal_amp_050,75,20260703,60448,29582,3084,6819,20963,18689,18598,9350,6884,6851,23085,79.93624370207739,48.648446961156935,8282.546961158636,47.0717605827779,3898.7797434578847,0.9777436481537767,20.858036249635376,24.330052683616813,15.25001906211681,0.3818984912652197,194.79166666666666,1259.3333333333333,778.3958333333334,643.0416666666666,135,103,32,14773,82,5255,0,0,0,0,32,0.7803731999188696,0.7066980958795077,0.9391521871408289,0.8504867446274413,2.0434047731728753,1.8504867446274413,0.45960164107993645,0.7903044571673177,0.0,2.0,3.0,10,18689
sinusoidal_amp_050,76,20260704,60183,29410,3087,6781,20905,18516,18535,9248,6841,6980,23069,79.22176911665214,48.10393402429015,8165.410980064521,47.60302392756884,3921.5194411169323,0.9724323466363077,20.7155744972635,24.068731758724507,15.33008619285534,0.38331422494724426,192.66666666666666,1253.8125,773.2083333333334,641.1041666666666,145,113,32,14639,87,5362,0,0,0,0,32,0.784393063583815,0.7098809120841924,0.9413804828289697,0.8519555651290889,2.0463447806868413,1.8519555651290889,0.46003024109798446,0.7847267228343054,0.0,2.0,3.0,9,18516
sinusoidal_amp_050,77,20260705,60584,29476,2991,7140,20977,18243,18375,9559,7230,7102,23891,81.59730376828465,50.27602821866949,8105.152917284959,49.902165479574194,3944.2684379796574,0.978789860925476,21.49908890303589,25.172505754957335,15.868802256028262,0.3943450415951406,199.14583333333334,1262.1666666666667,764.4375,648.0833333333334,140,108,32,14505,112,5225,0,0,0,0,32,0.8105238159858869,0.7358548680198356,0.9538946939883295,0.8660178026919642,2.0553670783009905,1.866017802691964,0.4640994321933184,0.8028284821575399,0.0,2.0,3.0,11,18243
sinusoidal_amp_050,78,20260706,60485,29496,3051,7067,20871,18460,18339,9360,7112,7168,23640,80.21442710576895,48.97303493517959,8093.70496077013,49.07871013124139,3959.0695218391406,0.9762935053309724,20.983127388729603,24.56650373037134,15.405095832212083,0.3908407043068529,195.0,1260.1041666666667,767.6041666666666,645.6041666666666,118,86,32,14581,77,5375,0,0,0,0,32,0.8014646053702197,0.7263342243524749,0.9471792785462435,0.858389406089655,2.050617032818009,1.8583894060896549,0.46189964453996857,0.7912242686890574,0.0,2.0,3.0,9,18460
sinusoidal_amp_050,79,20260707,60294,29447,3053,6913,20881,18414,18463,9405,6981,6974,23360,79.62514649341124,48.51309512447934,8135.682070193663,48.77001472130225,3871.7930672817333,0.9722516052791642,20.85725067796132,24.093358011398458,15.748606408476677,0.3874349023120045,195.9375,1256.125,769.4583333333334,642.6458333333334,106,74,32,14561,94,5292,0,0,0,0,32,0.7932896390124631,0.7187692307692307,0.9438652494311814,0.8552,2.0475430434339663,1.8552,0.46097455799913756,0.7910285652221136,0.0,2.0,3.0,10,18414
sinusoidal_amp_050,80,20260708,60048,29312,3097,6831,20808,18556,18457,9247,6903,6821,22971,79.04210916343466,47.84478798782438,8162.886404829754,46.55629755667118,3924.338704982039,0.9749162867378406,20.650888054543383,24.01288936975202,15.233720552918852,0.3825439648281375,192.64583333333334,1251.0,772.4375,640.3333333333334,135,103,32,14658,91,5250,0,0,0,0,32,0.7836722161572053,0.7087845968712395,0.9429243995633187,0.8528186614829214,2.048580786026201,1.8528186614829214,0.46028177458033576,0.7862147014442767,0.0,2.0,3.0,9,18556
sinusoidal_amp_050,81,20260709,60393,29519,3030,6783,21061,18454,18636,9309,6849,7062,23220,79.52736406471725,48.28626054180054,8102.727033198015,46.977451786993015,3937.9405293484792,0.9762844850911189,20.715973965340083,24.208469776432,15.137306022471897,0.3844816452237842,193.9375,1258.1875,774.4375,643.2083333333334,147,115,32,14631,93,5361,0,0,0,0,32,0.7866120126020529,0.7133859719192602,0.9432568853958467,0.8554487081016314,2.0459026389782853,1.8554487081016313,0.46104681006076864,0.7925652974964777,0.0,2.0,3.0,10,18454
sinusoidal_amp_050,82,20260710,59409,29407,3042,6683,20277,18571,18124,9145,6730,6785,22660,78.97144829816901,47.74343088141748,8220.64022379891,46.37774853278256,3829.2331692272214,0.9758755442734824,20.825356230514988,24.215485811870384,15.335470750027962,0.3814236900132976,190.52083333333334,1237.6875,765.6041666666666,625.0416666666666,121,89,32,14782,72,5350,0,0,0,0,32,0.7705648315027034,0.6983266048260347,0.9167885197401979,0.8308422447533051,2.020233277791002,1.8308422447533053,0.4538032957969331,0.7664638414732647,0.0,2.0,3.0,9,18571
sinusoidal_amp_050,83,20260711,60882,29694,3034,7199,20955,18438,18429,9534,7296,7124,23954,80.70445566169572,49.39292809051097,8178.452609789918,50.60162777465251,3941.49873701047,0.978485236599469,21.02485233585424,24.670744938039128,15.413550567266531,0.3934496238625538,198.625,1268.375,769.3333333333334,649.75,124,92,32,14639,126,5353,0,0,0,0,32,0.8066949552098067,0.7319115130774871,0.9481376709099482,0.8602419946223417,2.050313194584765,1.8602419946223416,0.462435531027233,0.7940666015836859,0.0,2.0,3.0,11,18438
sinusoidal_amp_050,84,20260712,61210,29959,2969,7049,21233,18417,18637,9838,7094,7155,24087,80.64510817958858,49.30524459057333,8173.934783796071,49.1189288252502,3951.244142341266,0.9793707371567555,20.87148169827103,24.56618640266789,15.187768985325414,0.3935141316778304,204.95833333333334,1275.2083333333333,773.3958333333334,651.0625,132,100,32,14626,82,5306,0,0,0,0,32,0.8039987983577556,0.7315051020408163,0.9440234987816682,0.8589042759961127,2.043125604993491,1.8589042759961127,0.4620486848554158,0.796166585220177,0.0,2.0,3.0,10,18417
sinusoidal_amp_050,85,20260713,60269,29552,3032,6856,20829,18630,18464,9234,6942,6919,23095,79.5755302070293,48.33476114817677,8193.98476014146,47.8804537460938,3947.7931078506685,0.9762740330891441,20.78130483270584,24.1474412844369,15.374789762755114,0.3831986593439413,192.375,1255.6041666666667,774.4583333333334,639.9375,137,105,32,14807,101,5275,0,0,0,0,32,0.7815037899296156,0.708783452000982,0.9368232268543584,0.8496501350356003,2.039422035733622,1.8496501350356003,0.45935721515206823,0.7728931830381106,0.0,2.0,3.0,10,18630
sinusoidal_amp_050,86,20260714,61050,29864,3074,7130,20982,18588,18552,9597,7209,7041,23847,81.2643008839652,50.08272659632113,8150.821474261828,49.52605279873827,3964.160547818205,0.9744241964888739,21.261242253358766,25.00453907300202,15.431324700561746,0.3906142506142506,199.9375,1271.875,775.0625,649.7083333333334,123,91,32,14685,96,5366,0,0,0,0,32,0.7985199571390302,0.7239965996721113,0.9413340476828288,0.8534823000789362,2.0442673452986875,1.8534823000789362,0.4604750204750205,0.788896061975468,0.0,2.0,3.0,10,18588
sinusoidal_amp_050,87,20260715,60739,29688,3003,7077,20971,18363,18515,9581,7142,7076,23799,81.16951315664649,49.805671862921436,8157.34994396457,48.953831533134206,3936.6438282499416,0.9801200404288934,21.24948835967473,24.833940216904413,15.695161892557778,0.39182403398146165,199.60416666666666,1265.3958333333333,769.5833333333334,646.8958333333334,134,102,32,14537,86,5336,0,0,0,0,32,0.8016370250606305,0.7279985317059742,0.9447588251145244,0.8579731424551099,2.045910805712746,1.85797314245511,0.4617790875714121,0.7847301639165714,0.0,2.0,3.0,10,18363
sinusoidal_amp_050,88,20260716,60973,29770,3080,7157,20966,18558,18362,9692,7210,7100,24002,80.79489525500082,49.51814225188133,8221.732095794987,48.98810949456503,3895.7134718711254,0.9773985313475398,21.051434433360228,24.655065654410087,15.50831033198697,0.3936496482049432,201.91666666666666,1270.2708333333333,770.2291666666666,650.0625,128,96,32,14735,78,5250,0,0,0,0,32,0.8062479005710447,0.7306544901065449,0.944675848169298,0.856103500761035,2.0481357070876722,1.856103500761035,0.46123694094107226,0.7939433128569889,0.0,2.0,3.0,11,18558
