completed_enrollment_index,mean_attempt_count
1,0.0
1876,0.261727078891258
3752,0.35074626865671643
5628,0.4200426439232409
7504,0.49613539445628996
9380,0.5556503198294243
11256,0.6070540156361052
13132,0.6650167529698446
15008,0.7096881663113006
16884,0.7388059701492538
18760,0.7716950959488273
20636,0.7283872843574336
22512,0.7049129353233831
24388,0.6918156470395276
26264,0.6961239719768504
28140,0.7022032693674485
30016,0.7136194029850746
31892,0.7266399096952214
33768,0.7389244254915897
35644,0.751094153293682
37520,0.7643390191897654
39396,0.7413189156259519
41272,0.7261097111843381
43148,0.7184342263836099
45024,0.7184612651030562
46900,0.7197014925373134
48776,0.7243111366245695
50652,0.7336729053146963
52528,0.7415092902832775
54404,0.7494485699580913
56280,0.7608031272210377
58156,0.7465781690625215
60032,0.7356409914712153
61907,0.7285767360718497
63783,0.7273254628976373
65659,0.7276839427953518
67535,0.7304656844599097
69411,0.7364682831251531
71287,0.7424355071752213
73163,0.7495865396443557
75039,0.7572595583629845
76915,0.7489696418123903
78791,0.7398560749324161
80667,0.7355300184709981
82543,0.7351804514010879
84419,0.7363626671720821
86295,0.7377947737412365
88171,0.741944630320627
90047,0.7453885193287949
91923,0.7509219672987174
93799,0.7584622437339418
95675,0.7503632087797231
97551,0.7436315363245892
99427,0.7392257636255746
101303,0.7386257070373039
103179,0.7393849523643377
105055,0.741049926229118
106931,0.7454526750895437
108807,0.7489407850597848
110683,0.7532954473586729
112559,0.7589353139242531
114435,0.751806702494866
116311,0.746352451616786
118187,0.742992038041409
120063,0.7430182487527381
121938,0.7429185323689088
123814,0.7440596378438625
125690,0.7466783355875567
127566,0.7497295517614412
129442,0.7533876176202469
131318,0.7579387441173335
133194,0.7521209664098983
135070,0.7471311171984897
136946,0.7446584785243818
138822,0.7436501419083431
140698,0.7436708410922686
142574,0.7450867619622091
144450,0.7472620283835237
146326,0.7496138758662165
148202,0.7528171009837924
150078,0.7571929263449673
151954,0.7526685707516748
153830,0.7482545667295066
155706,0.7455910497989802
157582,0.7452310543082332
159458,0.7447666470167693
161334,0.7464266676583982
163210,0.7490594939035599
165086,0.7521958252062562
166962,0.7556449970652005
168838,0.7596216491548111
170714,0.7545426854270886
172590,0.7512138594356568
174466,0.7490456593261724
176342,0.7488119676537637
178218,0.7489591399297489
180094,0.7504081202038935
181969,0.753084316559414
183845,0.755157877559901
185721,0.7573726180668853
187597,0.7613021530195045
189473,0.7561974529352468
191349,0.753183972740908
193225,0.7512692456980204
195101,0.7511237769155463
196977,0.7514633688197099
198853,0.7523296103151574
200729,0.7544998480538437
202605,0.7564472742528565
204481,0.7590729701048019
206357,0.7619222997039112
208233,0.7575456339773234
210109,0.7544512610121413
211985,0.7529872396631837
213861,0.7527132109173715
215737,0.7526571705363475
217613,0.7532270590451857
219489,0.7547075252062746
221365,0.7566598152372778
223241,0.7589734860531892
225117,0.7615551024578331
226993,0.7574947245069231
228869,0.755235527747314
230745,0.7538408199527618
232621,0.75356481143147
234497,0.7540565550945215
236373,0.7548704801309795
238249,0.7563095752762866
240125,0.7581676210307132
242000,0.7598471074380165
243876,0.7624366481326575
245752,0.7585777531820698
247628,0.7562755423457768
249504,0.7549017250224446
251380,0.7544036916222452
253256,0.7546711627760053
255132,0.755405045231488
257008,0.7565289796426571
258884,0.7576288994298604
260760,0.7594569719282098
262636,0.7614759591221311
264512,0.7578673179288652
266388,0.7557097166539033
268264,0.7544210181015716
270140,0.754179314429555
272016,0.7543379801188166
273892,0.7551370613234414
275768,0.7565816193321923
277644,0.7579022057022662
279520,0.7591836004579279
281396,0.7609596440603278
283272,0.7579323053460985
285148,0.7554287598019275
287024,0.754247031607113
288900,0.754202146071305
290776,0.7542128648856852
292652,0.7551699629594194
294528,0.7565426716644937
296404,0.7578710138864523
298280,0.7591524741853293
300156,0.7611008942016818
302032,0.758141521428193
303907,0.7560964373969669
305783,0.7546985934469869
307659,0.7545659317621133
309535,0.754609333354871
311411,0.7549669086833798
313287,0.7560798884090307
315163,0.7570939482109258
317039,0.7585691350275519
318915,0.7604753617735133
320791,0.7576490612267801
322667,0.7555684343301299
324543,0.7542729314759523
326419,0.754061497645664
328295,0.7541723145341842
330171,0.7547301246929621
332047,0.755929130514656
333923,0.7573153092179934
335799,0.758489453512369
337675,0.7601539942252166
339551,0.7572294000017671
341427,0.7553386228974276
343303,0.7541763398513849
345179,0.7540928040234197
347055,0.7544913630404403
348931,0.7552238121577045
350807,0.7561479674008785
352683,0.7577286118128744
354559,0.7591909950107034
356435,0.7600347889517023
358311,0.7576044274387334
360187,0.7560683755937888
362063,0.7550840599564165
363938,0.7549912347707577
365814,0.7553210101308315
367690,0.7558106013217656
369566,0.7571421613460113
371442,0.7586621868286301
373318,0.7597945987067326
375194,0.7603106659488158
377070,0.7578990638343013
378946,0.7566038432916563
380822,0.7558728224734915
382698,0.7556193134011675
384574,0.756070353170001
386450,0.7563772803726226
388326,0.7570340384110258
390202,0.7584533139245827
392078,0.7595580471232765
393954,0.7600024368327266
395830,0.7578430134148498
397706,0.7565814948730972
399582,0.7556196225055183
401458,0.7555659620682612
403334,0.7560061884195233
405210,0.7565040349448434
407086,0.7573682219481879
408962,0.7584592211501313
410838,0.7601244286068961
412714,0.7603207063487064
414590,0.7582647917219422
416466,0.7571254316078624
418342,0.7564600255293515
420218,0.7563145795753633
422094,0.7568266784176036
423969,0.7574610407836422
425845,0.7584872430109547
427721,0.7596914811290537
429597,0.7607501914585064
431473,0.7605945215575483
433349,0.7585548830157679
435225,0.7574449997127922
437101,0.7566054527443314
438977,0.7562947489276204
440853,0.7565220152749329
442729,0.7568602915101563
444605,0.7577512623564737
446481,0.7591118099090443
448357,0.7602111710088166
450233,0.7604884581983107
452109,0.7586157320469179
453985,0.7575030012004802
455861,0.7568403526513564
457737,0.7565436047337226
459613,0.7567758092134035
461489,0.7571469742507405
463365,0.7577676345861254
465241,0.758832519060014
467117,0.7595484643033759
468993,0.760132880448109
470869,0.7582299960286194
472745,0.7570846862473426
474621,0.756336108178947
476497,0.7563258530483927
478373,0.7567274908909993
480249,0.7573425452213332
482125,0.7581519315530205
484000,0.7592252066115702
485876,0.7599531567725099
487752,0.760154750774984
489628,0.758324687313634
491504,0.7573325954620919
493380,0.7565912683935303
495256,0.7565622627489621
497132,0.7568472759749926
499008,0.7570439752468898
500884,0.7578521174563372
502760,0.7587397565438778
504636,0.7596901529022899
506512,0.7601280917332659
508388,0.7582810766579856
510264,0.757251148425129
512140,0.7566739563400633
514016,0.7565153613895287
515892,0.7569336217657959
517768,0.7573488512229416
519644,0.7581979201145399
521520,0.7591041570793067
523396,0.7598644238779051
525272,0.7599624575458048
527148,0.7583392140347682
529024,0.7573890787563513
530900,0.756722546618949
532776,0.7565524723335886
534652,0.7569185189618668
536528,0.7572130438672353
538404,0.7578509817906256
540280,0.7587417635300214
542156,0.7594806660813492
544032,0.7597200164696194
545907,0.7580961592359138
547783,0.7572104282170129
549659,0.7565909045426347
551535,0.7564905219070412
553411,0.7568949659475508
555287,0.757287672861061
557163,0.7580672083393908
559039,0.758982825885135
560915,0.7599368888334239
562791,0.7596230216901123
564667,0.7582468959581488
566543,0.7575011958492118
568419,0.7571703268187727
570295,0.7570590659220228
572171,0.7575025647926931
574047,0.7578804522974599
575923,0.7583461678036821
577799,0.7591584616795806
579675,0.7601190322163281
581551,0.760009010387739
583427,0.7585970481311286
585303,0.7578194541972277
587179,0.7573908467434973
589055,0.7573044961845669
590931,0.7577212906413777
592807,0.7580764059803612
594683,0.7586008007627593
596559,0.7593129933501968
598435,0.759963905854437
600311,0.7595596282593522
602187,0.7581615013276607
604063,0.7574077538270015
605938,0.7569767864038895
607814,0.7568812169512383
609690,0.7571929997211698
611566,0.7575437483444142
613442,0.7581059008023578
615318,0.7588433947974869
617194,0.7595553424044952
619070,0.759300240683606
620946,0.7579580188937525
622822,0.7573544287131797
624698,0.7569289480677063
626574,0.7568858586535668
628450,0.757158087357785
630326,0.7576841190114322
632202,0.7582117740848653
634078,0.759166853289343
635954,0.7600077993062392
637830,0.759609927410125
639706,0.7583733777704132
641582,0.757666206346188
643458,0.7573299267395852
645334,0.757175354157692
647210,0.7575269232552031
649086,0.7579904665945653
650962,0.7583975715940409
652838,0.759203661551564
654714,0.7599348723259316
656590,0.7592774790965443
658466,0.7581773394526065
660342,0.7576891974158845
662218,0.7574695946047978
664094,0.7573310404852325
665969,0.7577064397892395
667845,0.7579872575223293
669721,0.7584441879528938
671597,0.7593541960431628
673473,0.7601091654750821
675349,0.7594799133485057
677225,0.7583284728118425
679101,0.7576973086477564
680977,0.7574264622740563
682853,0.7572156818524631
684729,0.7573346535636727
686605,0.7576962008724084
688481,0.7579758918546772
690357,0.7586639955848931
692233,0.7595535029390393
694109,0.7587266553235875
695985,0.7576039713499573
697861,0.7569716605455814
699737,0.7566228454405012
701613,0.7564013209561397
703489,0.7567538369469885
705365,0.7571611860526111
707241,0.7576186900929104
709117,0.7583064571854856
710993,0.7590538866064785
712869,0.7586302672721075
714745,0.7574673484949178
716621,0.7568728798067598
718497,0.7566559080970414
720373,0.7563998095431117
722249,0.7566822522426476
724125,0.7569936129811842
726000,0.7574683195592287
727876,0.7581414966285466
729752,0.7587906576480777
731628,0.7583034000885696
733504,0.7572283177733182
735380,0.7566632217357012
737256,0.756427889362718
739132,0.7562925160864366
741008,0.756458769675901
742884,0.7568220610485621
744760,0.7572976529351737
746636,0.758006578841631
748512,0.7587693984865974
750388,0.758023848995453
752264,0.7570999010985505
754140,0.7565279656297239
756016,0.7563927218471567
757892,0.7563531479419231
759768,0.7567296859041182
761644,0.7571332538561323
763520,0.7574051760268231
765396,0.7582375659135925
767272,0.7589981127944198
769148,0.758042665390796
771024,0.7571048372035112
772900,0.7565208953292794
774776,0.75638636199366
776652,0.7562962562383152
778528,0.7565983497061121
780404,0.7570886361423058
782280,0.7575100986858925
784156,0.7581705681012452
786031,0.7589611605649141
787907,0.7581567367722333
789783,0.7573105523922394
791659,0.7567248019665033
793535,0.75649719294045
795411,0.7564994700852766
797287,0.756719976620715
799163,0.7572259977000937
801039,0.7576035623733676
802915,0.7582807644644826
804791,0.759019422433899
806667,0.7581864635593126
808543,0.7572596633697899
810419,0.7566777185628668
812295,0.7565182599917518
814171,0.7564295461272877
816047,0.7566488204723503
817923,0.7569783463724581
819799,0.7573880914712021
821675,0.7579529619375057
823551,0.7587338246204546
825427,0.7581482069280506
827303,0.757215917263687
829179,0.7566822121640804
831055,0.7563867614056832
832931,0.7562607226769084
834807,0.7565724772312642
836683,0.7568051460349977
838559,0.7570272336233944
840435,0.7575803006776253
842311,0.7581392146131298
844187,0.7576887585333582
846063,0.7567970706673144
847938,0.756229818689574
849814,0.7559065866177775
851690,0.7558113867721824
853566,0.755974347619282
855442,0.756203225934663
857318,0.7566200639669294
859194,0.7571386671694634
861070,0.7577061098400827
862946,0.75742978123776
864822,0.756532558144913
866698,0.7560176670535758
868574,0.7557179929401525
870450,0.7556723533804354
872326,0.7558481576841686
874202,0.7561902169063901
876078,0.7565502158483606
877954,0.7572048193868927
879830,0.7578895923076049
881706,0.7575212145545114
883582,0.7566360564158165
885458,0.7561115264642705
887334,0.7559047664126474
889210,0.7558113381540918
891086,0.7559809042000435
892962,0.7562404671195415
894838,0.756646454442033
896714,0.757146648764266
898590,0.7576914944524199
900466,0.7576066170182995
902342,0.7567485498846336
904218,0.756271164697009
906094,0.7560694585771455
907969,0.7559509190291739
909845,0.7561276920794201
911721,0.7564068393730099
913597,0.756877485368275
915473,0.7573483871179161
917349,0.7577944708066395
